,dG,filepath
678,-8.83872,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gpn/1gpn_pocket.pdb
679,-8.83872,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1rpj/1rpj_pocket.pdb
680,-8.852360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1dl7/1dl7_pocket.pdb
681,-8.87964,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2usn/2usn_pocket.pdb
682,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1alw/1alw_pocket.pdb
683,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ct8/1ct8_pocket.pdb
684,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k9s/1k9s_pocket.pdb
685,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qy1/1qy1_pocket.pdb
686,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1w1d/1w1d_pocket.pdb
687,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zhy/1zhy_pocket.pdb
688,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2h4g/2h4g_pocket.pdb
689,-8.89328,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/4fiv/4fiv_pocket.pdb
690,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1dhj/1dhj_pocket.pdb
691,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hmr/1hmr_pocket.pdb
692,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1n4h/1n4h_pocket.pdb
693,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1umw/1umw_pocket.pdb
694,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yc4/1yc4_pocket.pdb
695,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yda/1yda_pocket.pdb
696,-8.9342,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bok/2bok_pocket.pdb
697,-8.961480000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sld/1sld_pocket.pdb
698,-8.961480000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fqy/2fqy_pocket.pdb
699,-8.961480000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/5er2/5er2_pocket.pdb
700,-8.97512,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k1i/1k1i_pocket.pdb
701,-8.988760000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b58/1b58_pocket.pdb
702,-8.988760000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fiv/1fiv_pocket.pdb
703,-8.988760000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1izi/1izi_pocket.pdb
704,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b38/1b38_pocket.pdb
705,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g7g/1g7g_pocket.pdb
706,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jzs/1jzs_pocket.pdb
707,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vot/1vot_pocket.pdb
708,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2euk/2euk_pocket.pdb
709,-9.0024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2f7p/2f7p_pocket.pdb
710,-9.02968,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1afk/1afk_pocket.pdb
711,-9.02968,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ii5/1ii5_pocket.pdb
712,-9.02968,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jd5/1jd5_pocket.pdb
713,-9.02968,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7b/2j7b_pocket.pdb
714,-9.02968,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/4er1/4er1_pocket.pdb
715,-9.05696,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sln/1sln_pocket.pdb
716,-9.05696,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2d3z/2d3z_pocket.pdb
717,-9.05696,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/5abp/5abp_pocket.pdb
718,-9.0706,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j75/2j75_pocket.pdb
719,-9.08424,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a4r/1a4r_pocket.pdb
720,-9.08424,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1cps/1cps_pocket.pdb
721,-9.08424,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1elc/1elc_pocket.pdb
722,-9.08424,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3p/1o3p_pocket.pdb
723,-9.08424,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pxp/1pxp_pocket.pdb
724,-9.11152,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1c5x/1c5x_pocket.pdb
725,-9.11152,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1mai/1mai_pocket.pdb
726,-9.11152,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fqw/2fqw_pocket.pdb
727,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b0h/1b0h_pocket.pdb
728,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b3g/1b3g_pocket.pdb
729,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1dfo/1dfo_pocket.pdb
730,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1eld/1eld_pocket.pdb
731,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f3e/1f3e_pocket.pdb
732,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hp0/1hp0_pocket.pdb
733,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1koj/1koj_pocket.pdb
734,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qy5/1qy5_pocket.pdb
735,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1rdt/1rdt_pocket.pdb
736,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1rek/1rek_pocket.pdb
737,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2eum/2eum_pocket.pdb
738,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2evl/2evl_pocket.pdb
739,-9.138800000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3pck/3pck_pocket.pdb
740,-9.16608,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1rbp/1rbp_pocket.pdb
741,-9.16608,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3gst/3gst_pocket.pdb
742,-9.17972,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1wvj/1wvj_pocket.pdb
743,-9.19336,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1add/1add_pocket.pdb
744,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1bzh/1bzh_pocket.pdb
745,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o30/1o30_pocket.pdb
746,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3j/1o3j_pocket.pdb
747,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3k/1o3k_pocket.pdb
748,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1om1/1om1_pocket.pdb
749,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ony/1ony_pocket.pdb
750,-9.23428,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qb1/1qb1_pocket.pdb
751,-9.2752,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fl3/1fl3_pocket.pdb
752,-9.2752,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nq7/1nq7_pocket.pdb
753,-9.2752,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1p1n/1p1n_pocket.pdb
754,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1drk/1drk_pocket.pdb
755,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fhd/1fhd_pocket.pdb
756,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jeu/1jeu_pocket.pdb
757,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k1n/1k1n_pocket.pdb
758,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lrh/1lrh_pocket.pdb
759,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o38/1o38_pocket.pdb
760,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1uwf/1uwf_pocket.pdb
761,-9.30248,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2c94/2c94_pocket.pdb
762,-9.32976,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1bhx/1bhx_pocket.pdb
763,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1bap/1bap_pocket.pdb
764,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ele/1ele_pocket.pdb
765,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g30/1g30_pocket.pdb
766,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lkk/1lkk_pocket.pdb
767,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1os5/1os5_pocket.pdb
768,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tvo/1tvo_pocket.pdb
769,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xk9/1xk9_pocket.pdb
770,-9.3434,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xt8/1xt8_pocket.pdb
771,-9.35704,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3aid/3aid_pocket.pdb
772,-9.37068,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1cgl/1cgl_pocket.pdb
773,-9.38432,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xka/1xka_pocket.pdb
774,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b3f/1b3f_pocket.pdb
775,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fh8/1fh8_pocket.pdb
776,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jev/1jev_pocket.pdb
777,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sb1/1sb1_pocket.pdb
778,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1uz1/1uz1_pocket.pdb
779,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bfq/2bfq_pocket.pdb
780,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2dri/2dri_pocket.pdb
781,-9.39796,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2f34/2f34_pocket.pdb
782,-9.411600000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k1l/1k1l_pocket.pdb
783,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a9m/1a9m_pocket.pdb
784,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b39/1b39_pocket.pdb
785,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1m9n/1m9n_pocket.pdb
786,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2j/1o2j_pocket.pdb
787,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2k/1o2k_pocket.pdb
788,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pkx/1pkx_pocket.pdb
789,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1swr/1swr_pocket.pdb
790,-9.43888,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2d3u/2d3u_pocket.pdb
791,-9.4798,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tcx/1tcx_pocket.pdb
792,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1c5c/1c5c_pocket.pdb
793,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ent/1ent_pocket.pdb
794,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gj8/1gj8_pocket.pdb
795,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gvw/1gvw_pocket.pdb
796,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1oyq/1oyq_pocket.pdb
797,-9.49344,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1x8j/1x8j_pocket.pdb
798,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ch8/1ch8_pocket.pdb
799,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fki/1fki_pocket.pdb
800,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fpc/1fpc_pocket.pdb
801,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gj6/1gj6_pocket.pdb
802,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1is0/1is0_pocket.pdb
803,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tyr/1tyr_pocket.pdb
804,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zoh/1zoh_pocket.pdb
805,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2gyi/2gyi_pocket.pdb
806,-9.548,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7g/2j7g_pocket.pdb
807,-9.588920000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b1h/1b1h_pocket.pdb
808,-9.60256,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2aov/2aov_pocket.pdb
809,-9.6162,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b5i/1b5i_pocket.pdb
810,-9.6162,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bq7/2bq7_pocket.pdb
811,-9.6162,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2jxr/2jxr_pocket.pdb
812,-9.62984,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ui0/1ui0_pocket.pdb
813,-9.64348,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ydd/1ydd_pocket.pdb
814,-9.65712,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xpz/1xpz_pocket.pdb
815,-9.67076,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lpg/1lpg_pocket.pdb
816,-9.67076,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bz6/2bz6_pocket.pdb
817,-9.6844,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b32/1b32_pocket.pdb
818,-9.6844,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2il2/2il2_pocket.pdb
819,-9.71168,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b05/1b05_pocket.pdb
820,-9.71168,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b52/1b52_pocket.pdb
821,-9.71168,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nz7/1nz7_pocket.pdb
822,-9.71168,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xd0/1xd0_pocket.pdb
823,-9.72532,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3d/1o3d_pocket.pdb
824,-9.72532,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7d/2j7d_pocket.pdb
825,-9.7526,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1elb/1elb_pocket.pdb
826,-9.7526,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fch/1fch_pocket.pdb
827,-9.7526,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pxn/1pxn_pocket.pdb
828,-9.7526,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zog/1zog_pocket.pdb
829,-9.7526,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fqx/2fqx_pocket.pdb
830,-9.766240000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f0u/1f0u_pocket.pdb
831,-9.77988,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g36/1g36_pocket.pdb
832,-9.77988,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2h/1o2h_pocket.pdb
833,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fcx/1fcx_pocket.pdb
834,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gi4/1gi4_pocket.pdb
835,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1me7/1me7_pocket.pdb
836,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1me8/1me8_pocket.pdb
837,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1q7a/1q7a_pocket.pdb
838,-9.80716,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7h/2j7h_pocket.pdb
839,-9.84808,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gvx/1gvx_pocket.pdb
840,-9.84808,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sw2/1sw2_pocket.pdb
841,-9.84808,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2er6/2er6_pocket.pdb
842,-9.84808,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3pcj/3pcj_pocket.pdb
843,-9.87536,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g2l/1g2l_pocket.pdb
844,-9.87536,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1oyt/1oyt_pocket.pdb
845,-9.889,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jet/1jet_pocket.pdb
846,-9.889,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ces/2ces_pocket.pdb
847,-9.90264,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1dhi/1dhi_pocket.pdb
848,-9.90264,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1mrx/1mrx_pocket.pdb
849,-9.90264,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2f8i/2f8i_pocket.pdb
850,-9.91628,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fdq/1fdq_pocket.pdb
851,-9.92992,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b40/1b40_pocket.pdb
852,-9.92992,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hii/1hii_pocket.pdb
853,-9.92992,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kel/1kel_pocket.pdb
854,-9.92992,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ceq/2ceq_pocket.pdb
855,-9.92992,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2cgr/2cgr_pocket.pdb
856,-9.9572,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3h/1o3h_pocket.pdb
857,-9.9572,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o3i/1o3i_pocket.pdb
858,-9.9572,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sw1/1sw1_pocket.pdb
859,-9.9572,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tmn/1tmn_pocket.pdb
860,-9.9572,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2i3i/2i3i_pocket.pdb
861,-9.98448,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qf1/1qf1_pocket.pdb
862,-9.98448,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ydt/1ydt_pocket.pdb
863,-9.98448,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7e/2j7e_pocket.pdb
864,-9.99812,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j2u/2j2u_pocket.pdb
865,-10.01176,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1uw6/1uw6_pocket.pdb
866,-10.01176,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fgi/2fgi_pocket.pdb
867,-10.01176,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2gv6/2gv6_pocket.pdb
868,-10.0254,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1mhw/1mhw_pocket.pdb
869,-10.0254,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qkb/1qkb_pocket.pdb
870,-10.0254,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ttm/1ttm_pocket.pdb
871,-10.039040000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1swg/1swg_pocket.pdb
872,-10.05268,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b51/1b51_pocket.pdb
873,-10.05268,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1cnx/1cnx_pocket.pdb
874,-10.05268,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fao/1fao_pocket.pdb
875,-10.06632,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1bxq/1bxq_pocket.pdb
876,-10.06632,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qf0/1qf0_pocket.pdb
877,-10.07996,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b11/1b11_pocket.pdb
878,-10.07996,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1d3p/1d3p_pocket.pdb
879,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b55/1b55_pocket.pdb
880,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1drj/1drj_pocket.pdb
881,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k1m/1k1m_pocket.pdb
882,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1oar/1oar_pocket.pdb
883,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1owh/1owh_pocket.pdb
884,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1r6n/1r6n_pocket.pdb
885,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1y3g/1y3g_pocket.pdb
886,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zoe/1zoe_pocket.pdb
887,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bpy/2bpy_pocket.pdb
888,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2er9/2er9_pocket.pdb
889,-10.0936,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2i3h/2i3h_pocket.pdb
890,-10.10724,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ik4/1ik4_pocket.pdb
891,-10.12088,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1t32/1t32_pocket.pdb
892,-10.13452,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b5j/1b5j_pocket.pdb
893,-10.13452,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bak/2bak_pocket.pdb
894,-10.14816,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ciz/1ciz_pocket.pdb
895,-10.14816,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qb9/1qb9_pocket.pdb
896,-10.14816,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sc8/1sc8_pocket.pdb
897,-10.14816,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vzq/1vzq_pocket.pdb
898,-10.14816,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2f7o/2f7o_pocket.pdb
899,-10.1618,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ccb/2ccb_pocket.pdb
900,-10.17544,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sqo/1sqo_pocket.pdb
901,-10.17544,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yei/1yei_pocket.pdb
902,-10.17544,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yej/1yej_pocket.pdb
903,-10.18908,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/5tmp/5tmp_pocket.pdb
904,-10.20272,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1iiq/1iiq_pocket.pdb
905,-10.20272,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2qwe/2qwe_pocket.pdb
906,-10.216360000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2hh5/2hh5_pocket.pdb
907,-10.25728,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lah/1lah_pocket.pdb
